G_1_thre_1_0_recon_merge_filter.csv,1,2,,1,3,6.06242497,H2B_mCherry,FALSE
cell1_s09_thre1_0_merg_filt_fram_cut.csv,4,3,,2,2,13.88660641,H2B_mCherry,TRUE
cell_5_thre_1_0_merge_filter.csv,5,4,,3,3,16.02822581,H2B_mCherry,TRUE
cell5_s10_recon_1_0thre_merg_filt_cut.csv,6,6,,4,4,3.536977492,H2B_mCherry,TRUE
cell_4_thre_1_0_merge_filter_cut.csv,6,6,,5,5,13.86430678,H2B_mCherry,TRUE
